file_name,magnitude_mean,magnitude_var,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,tonnetz_mean,tonnetz_var,spectral_flatness_mean,spectral_flatness_std,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,mfcc14_var,mfcc15_var,mfcc16_var,mfcc17_var,mfcc18_var,mfcc19_var,mfcc20_var,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,genre
/blues/blues.00000.wav,-59.058037,212.56631,0.34995052,0.08875216,0.130192,0.0028303715,1784.416545970319,129739.83727264128,2002.6571063943209,85829.34594927102,3806.4186497738488,3806.4186497738488,0.08306639113293343,0.0007667342953635373,-4.526442e-05,0.008171825,6.8419768e-06,0.005704281,123.046875,0.00769381669618645,0.007989662710184786,0.00449778,3.0344421e-05,-113.619385,121.55303,-19.151056,42.345764,-6.371165,18.61303,-13.692058,15.339376,-12.283616,10.973773,-8.322408,8.806785,-3.6658,5.7459364,-5.1617093,0.7502961,-1.6883564,-0.4093301,-2.2988677,1.2199459,2570.8127,295.72443,235.57982,150.83537,168.02467,89.16959,67.6048,69.06307,82.152504,63.400482,61.810547,51.292015,41.251633,40.56099,49.823505,52.46414,36.564606,41.64363,55.076687,46.975643,15.987602688701612,15.102477692088824,18.458409057377718,18.363125053822007,18.9187388027038,17.190236092452114,39.66757667158581,18.81182504817126,17.587446824565163,21.34576745737134,13.168848768938838,12.157740129278059,6.358352326066669,9.19403589820252,blues
/blues/blues.00001.wav,-62.874866,215.81003,0.3409451,0.09496806,0.095891684,0.0023740323,1529.8713140945188,376011.6503525575,2038.6121427572907,213889.87408455403,3548.9868730952494,3548.9868730952494,0.056044256724071206,0.0014485033470784323,0.00014215852,0.005096857,-0.00018055597,0.0030666413,67.99958881578948,0.05304737036896822,0.011353195215002915,0.0022948887,2.3544002e-05,-207.58151,123.99715,8.93912,35.870754,2.9199748,21.518784,-8.555366,23.355936,-10.101035,11.906443,-5.5581207,5.3759403,-2.2378309,4.2171235,-6.0110464,0.9326669,-0.71702677,0.29233262,-0.2857161,0.5321438,7770.7725,560.163,572.7001,264.85535,280.04752,156.47047,200.96965,142.3725,166.23215,104.358574,105.22371,96.299225,64.90086,73.177956,52.484993,55.364296,60.113293,48.13774,51.131218,45.823235,15.984914561002014,17.0562328248644,19.129323982388623,19.18787122800779,18.324038624421977,17.50447952941415,37.51898531757912,17.59857741300241,21.248581226020974,23.163108906317852,18.355889876053425,12.306072510180845,9.807632788425899,33.83989450508889,blues
/blues/blues.00002.wav,-57.066254,265.5579,0.36356187,0.085277244,0.17549369,0.0027525949,1552.6377863181908,156538.29460476048,1747.3820283016653,76150.68872314243,3041.0899442784926,3041.0899442784926,0.07630074799245357,0.0010072891555751452,1.2605549e-06,0.016350074,-1.5652844e-05,0.007462036,161.4990234375,0.020484516341328536,0.01409085677943936,0.0026317358,1.1218721e-05,-90.77635,140.44861,-29.10056,31.68734,-13.97597,25.741686,-13.6447115,11.623111,-11.775919,9.700464,-13.115349,5.7857623,-8.899733,-1.0870246,-9.216774,2.453648,-7.721793,-1.8164977,-3.4343534,-2.231392,3319.7937,509.1121,411.98703,144.14766,156.0156,74.46933,106.68326,106.62772,65.68542,67.84548,57.646442,64.60155,60.47645,57.744473,36.46739,40.620197,47.70028,52.41818,46.630066,30.626228,26.33225553065585,14.191932556756637,17.706643575580642,19.417249535025636,20.344435037793545,18.314964839749916,39.035077300462454,30.255640911164928,15.728590941691278,25.0111913088376,17.54230386718499,14.32301561403703,8.54349018037514,10.68625921325365,blues
/blues/blues.00003.wav,-66.8889,189.64906,0.40484834,0.09401797,0.14113921,0.006339857,1070.1100585189854,184506.65547626445,1596.244204184935,166637.5683581268,2185.0617872303114,2185.0617872303114,0.03330894446594427,0.0004230743810646026,3.7968648e-06,0.01906335,-1.7887816e-05,0.0027127906,63.02400914634146,0.0342597253469386,0.024965591928852032,0.0009533673,2.6626221e-06,-199.462,150.09474,5.649169,26.870144,1.7554425,14.236878,-4.8288717,9.297849,-0.75314105,8.147393,-3.1952355,6.085354,-2.476188,-1.076225,-2.8760562,0.77690864,-3.3200555,0.6372627,-0.6175068,-3.40694,5495.972,456.56665,257.04724,158.1978,267.9022,126.882355,156.06218,81.17087,92.36192,71.22307,110.32543,48.18353,56.8134,62.254208,51.64638,44.456993,50.236973,37.35192,37.29117,31.988445,29.797804247563928,14.765636719360783,17.239783565071527,18.63621706926385,18.49075823426367,16.790485158755587,34.27801571154383,25.59060379456196,16.50506861664365,17.84251729693157,10.989704870240466,11.077410803297601,5.298662083143398,21.43913938234421,blues
/blues/blues.00004.wav,-61.0332,255.6943,0.30859816,0.08785043,0.0915404,0.0023050553,1835.5070084014953,343334.23703218676,1748.3674767249413,88460.06121566339,3581.003346162684,3581.003346162684,0.1015001421004257,0.001953508818485157,-1.7863595e-05,0.004817581,-9.764653e-06,0.0030946692,135.99917763157896,-0.03739532518522914,0.02088278503372094,0.0032400058,1.8988274e-05,-160.29187,126.19576,-35.602493,22.151167,-32.487637,10.862019,-23.357159,0.50051934,-11.804768,1.2038745,-13.0850725,-2.8098514,-6.935619,-7.5592966,-9.17215,-4.51041,-5.453736,-0.92446864,-4.4080753,-11.701835,5198.1445,853.738,333.7118,193.67331,336.45114,134.79678,93.30084,124.76151,129.98875,99.79522,80.3031,86.492035,89.6135,70.93246,75.769226,86.01278,75.328186,53.577568,62.928513,55.215122,17.057412884710494,15.693513459090605,19.12555886683112,20.526383065422213,20.785517461022902,19.713926518666607,37.33880412136976,18.7820841117217,15.866932519030545,16.824379149002475,18.725384182502722,16.572138737663686,13.752672513316703,26.264156615968968,blues
/blues/blues.00005.wav,-64.82477,240.42282,0.30241403,0.087562,0.10343772,0.0039837337,1831.9900685948742,1031295.6028286344,1729.4562589469804,201999.8081862162,3480.8539517523704,3480.8539517523704,0.09403986975135449,0.006237169845177415,1.2940497e-07,0.008084851,-2.6809024e-05,0.0032449362,69.83741554054055,0.001229875800201861,0.03277800741908007,0.0030648096,4.2268315e-05,-177.88876,118.18953,-17.550724,30.753096,-21.732101,11.898541,-20.732279,3.1761656,-8.575768,-0.940187,-11.773797,-2.4260776,-9.342486,-9.9470825,-3.9053469,-5.5685415,-1.8399688,-2.7841752,-3.0461128,-8.115228,7303.5063,3197.6099,654.1478,485.98724,433.48114,266.09055,169.84761,133.68483,172.33151,100.129654,76.59606,78.50409,80.132645,47.553093,60.05135,72.581894,68.719826,42.46667,39.82918,46.29249,17.47173427154148,19.563742281296186,21.294820438166678,21.350197303286826,20.782888052062248,19.40352798039331,37.94590337195688,23.013002941581927,28.73578322862812,30.528007651144577,23.585200834180966,16.785193459900334,11.786943822146904,45.985546809314854,blues
/blues/blues.00006.wav,-67.15667,245.05814,0.29140565,0.09400271,0.1416879,0.008782834,1459.0353761872718,438118.03207473527,1388.7255154687855,185132.0132014504,2795.67476160386,2795.67476160386,0.07302790308146284,0.0019095948180740175,-1.2958959e-05,0.016921,-2.0389114e-05,0.0059619755,71.77734375,-0.0049650786184826014,0.03750339792758596,0.0009698256,8.244712e-06,-190.17503,130.29242,-36.348465,33.029087,11.085684,-0.596374,-20.882357,0.27711448,-6.5008693,-5.5156245,-7.8452888,-3.1236002,-6.595715,-9.947578,-6.5409255,-10.071382,-10.912119,-6.970003,-3.4485128,-6.4984574,9646.425,1934.4312,1307.644,480.32095,1083.5884,280.22363,151.6883,102.89618,131.14716,153.48946,87.57829,64.22462,79.16399,63.074364,86.41679,83.32279,56.937706,38.2676,48.093582,70.01958,24.761686388889366,21.07530470251667,22.20890664723946,21.261253966206972,21.647741736833122,20.145598260935973,32.880478388843535,45.458530703769156,33.66762547395993,34.13279671064444,23.799896079438934,18.95826854823906,12.897147437356656,61.257356450062446,blues
/blues/blues.00007.wav,-63.96253,259.1168,0.3073145,0.092849135,0.13174523,0.0055352026,1451.8494584581754,449937.6623826802,1577.5518583197493,168258.25607457207,2955.7654602239745,2955.7654602239745,0.06143500266060371,0.001850010001473945,2.0959877e-05,0.0132185435,-4.8619975e-05,0.0048556,92.28515625,-0.044644788273944955,0.023920481543976163,0.0014372786,1.0341908e-05,-179.42009,136.4421,-26.644331,39.979588,5.3018193,10.921232,-20.555344,8.507475,-11.354358,-3.4691,-8.414112,-6.9569783,-3.5483482,-8.051683,-8.960484,-8.421078,-10.5585985,-10.790193,-4.700795,-8.638816,6575.454,1479.9727,590.9775,353.1592,650.44763,136.36313,163.70146,151.47868,172.02487,178.41542,147.66684,83.77755,93.331375,57.46664,82.29772,70.47698,52.032337,60.519203,65.589966,56.335346,20.215365526323623,20.094576698389947,20.711897948475954,19.629865396658026,20.705410723231054,19.60440192458332,36.12081799513814,20.696270203313084,21.120795720039318,25.02448766667796,20.93006824359355,16.38853875316629,10.699247208227746,32.7337962874672,blues
/blues/blues.00008.wav,-56.01051,251.55663,0.40899816,0.086519666,0.14236063,0.0015028988,1719.2739373344168,163389.6533189732,2031.6873439502422,105613.2042500403,3781.5188003398316,3781.5188003398316,0.06402757957623839,0.0007318890633277895,5.9061637e-07,0.012712171,-1.7643533e-05,0.0034638145,83.35433467741936,0.03380310659166296,0.010616589219816307,0.0025929958,9.256858e-06,-121.387115,122.505394,-14.739392,46.135296,-8.160383,20.17051,-19.16932,23.050188,-11.825938,21.17341,-6.7202907,7.0050173,-12.739909,5.064209,-5.1730747,-1.4469957,-7.036928,2.694874,3.4093332,-2.6991913,2621.6414,414.7292,341.39172,193.81635,176.72322,106.990974,57.671753,76.91383,42.480633,58.431217,48.960144,56.246365,61.896465,50.546345,32.82994,50.56079,28.892342,36.931473,33.724125,36.097256,29.493772582869763,15.129731925950475,17.020851583382814,17.03142049834697,19.69371660973148,17.621792078515444,40.62273896813749,26.419530669814442,16.34086541946628,20.02886454125473,11.786924544092305,14.395623698235767,6.305937866154526,6.856877938992981,blues
/blues/blues.00009.wav,-64.95447,202.91832,0.27401423,0.092326544,0.08132098,0.004347414,1817.529546414671,298256.5306598545,1973.69030921519,114209.09382088913,3944.584480970637,3944.584480970637,0.0792153184258901,0.001376557806953003,-2.1936507e-06,0.0072238585,-2.2580156e-05,0.001677896,80.74951171875,0.0288926008218979,0.02704167577010011,0.00271008,1.034258e-05,-213.20456,115.15454,-11.720499,39.03255,-20.357817,13.089922,-9.180811,9.023635,-14.10102,4.283334,-6.044193,3.7863648,0.22369006,-5.114483,-0.41453502,-1.1849003,-1.918338,-2.2957973,2.8912308,-4.234534,6133.1313,798.7533,668.9547,350.82483,532.3014,278.38574,126.54537,67.952324,110.16606,92.49029,84.865326,104.494316,76.40332,85.41578,104.04175,59.331207,58.489876,83.17792,77.039,91.51976,14.330905860745972,17.63960709820347,21.926797282717327,20.2309716071656,18.564728908036567,18.909647349158625,36.50457567144057,16.493258314160272,20.973242243665702,23.60523272874136,16.101467983574967,13.058995070566251,17.283302221541746,28.052116715657753,blues
