file_name,magnitude_mean,magnitude_var,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,tonnetz_mean,tonnetz_var,spectral_flatness_mean,spectral_flatness_std,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,mfcc14_var,mfcc15_var,mfcc16_var,mfcc17_var,mfcc18_var,mfcc19_var,mfcc20_var,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,genre
/blues/blues.00000.wav,-57.97905,220.6946,0.3420697,0.08907336,0.12441264,0.00315553,1782.836091513962,116521.94446932903,2020.9910678638203,84079.61096097168,3845.5752768815255,3845.5752768815255,0.08011097919083526,0.0007086049369337929,-4.8635855e-05,0.008646978,-2.8267468e-08,0.00479253,123.046875,0.010563435543046586,0.009140794575758029,0.004095781,2.411179e-05,-125.25645,120.20559,-18.326475,44.870823,-5.429575,20.852406,-13.753221,16.80783,-12.435855,11.826385,-8.855661,9.295364,-4.1513906,7.1001205,-5.6624975,0.5287177,-2.858769,0.30976138,-2.699565,2.3687956,2693.0476,238.54132,255.30765,190.41104,147.77061,84.02213,74.92381,65.44113,88.69265,65.858696,55.629692,45.93904,41.15601,41.041683,55.765984,69.99118,35.529602,43.518333,58.701084,48.072556,16.020643452756115,15.170581925628957,18.914978545373323,18.780900788454826,19.290208080280767,17.22385924349892,39.243942891839176,17.394241704043022,18.198035707239328,24.231091179252942,13.646722982805171,11.739012896052452,7.496335776606843,11.661294040248098,blues
/blues/blues.00000.wav,-58.373924,212.55228,0.36658233,0.08814043,0.13515308,0.0028384002,1803.9335324132057,180281.48645856205,2044.5819639063766,90152.40268967827,3905.4036080698957,3905.4036080698957,0.08156449390951276,0.0008840240969807217,-5.6224882e-05,0.007866824,-5.628495e-06,0.0066469167,129.19921875,0.011078246990024002,0.007760690776652135,0.0055144248,5.3308882e-05,-104.70713,122.281815,-16.140682,40.836025,-10.423074,18.005255,-12.751393,15.966058,-12.650308,12.16907,-7.6829195,10.464032,-4.378681,5.203135,-6.205292,0.69614697,-0.943627,-0.14376692,-2.2986977,1.498496,2518.7102,421.56516,175.05719,140.64807,124.89391,98.68012,63.052353,62.099377,80.210014,50.43065,69.56853,49.287704,41.149227,39.6752,36.65492,36.868225,38.904987,44.215473,39.47465,30.919683,15.87398401807282,14.797293796687075,17.831621823067472,17.486505922963854,17.602010415125307,16.80528035071112,40.07348075321752,19.036144040623387,15.415952751869531,17.791023888677174,11.884302220076739,9.108293075631758,5.156267607444905,11.660193879345197,blues
/blues/blues.00000.wav,-56.680283,236.37865,0.34203914,0.08908639,0.13059968,0.0024099427,1767.7436090877657,92109.42035150525,1944.7862335569127,77465.52667642153,3673.534476508121,3673.534476508121,0.08709645990429234,0.0006691191746677862,-4.9852344e-05,0.007922385,4.5102424e-05,0.005750202,123.046875,0.007953578031562922,0.009433789585426903,0.003964368,1.5041031e-05,-113.05592,125.08429,-25.844616,44.177784,-6.0840297,19.723309,-17.297218,15.899529,-14.309292,11.360111,-10.854086,8.877334,-4.6009846,6.913709,-5.5180597,2.7789218,-2.8500557,0.14339855,-3.2309716,0.9856108,2339.232,220.79108,252.86488,120.07293,198.59105,80.54626,58.93266,75.44071,74.640175,68.503685,57.567158,53.14164,39.7739,40.565315,55.335556,49.093697,34.82605,37.49928,67.54763,59.744312,15.675862380951838,15.249506104252761,18.685979264266972,18.85633887282564,19.786167879679642,17.50930616545182,39.31223304211712,16.68053426235233,17.531073648127126,20.04009325423806,12.29626645606082,12.47991448280393,6.587990006189771,11.07959901249481,blues
/blues/blues.00001.wav,-63.87772,227.74796,0.357733,0.09054077,0.09432509,0.0023374825,1364.7389766547994,291047.9941698578,1842.8677827191732,220888.0335725952,2976.6530756054235,2976.6530756054235,0.05521090124709977,0.0015477419288427393,0.00011585159,0.0051691816,-0.00014115921,0.0028229014,67.99958881578948,0.06538811719219813,0.01082339370731035,0.0015069776,7.3556985e-06,-221.96216,131.09808,0.5163285,39.070675,7.8668356,17.828432,-6.029937,22.621696,-5.2310123,10.509182,-3.123396,6.9221554,-1.8947369,4.953403,-4.534046,-0.45922646,0.4981943,0.04064605,-1.0838648,-0.11269106,9409.459,595.224,1073.6903,229.336,249.59676,179.29836,237.93007,108.46981,170.35184,106.36459,73.5553,87.794716,64.70545,73.88229,59.09056,62.675373,61.233604,48.508312,54.424747,53.99512,15.87089993365668,17.325652786666943,18.70504078607458,19.633252733977283,18.79671530606978,17.697689318790697,35.515755427047836,16.875996076769766,22.29729479353135,24.11966677017267,19.224544616490334,18.012415438371658,15.509517668070536,36.208174379942754,blues
/blues/blues.00001.wav,-59.272167,239.99521,0.34606734,0.100866355,0.08780664,0.00207134,1582.7594090311197,444190.2947644516,2128.024613467804,205601.0278146477,3789.7688084578017,3789.7688084578017,0.05295868982018562,0.0013665528084137353,0.00015108149,0.0038703443,-0.0001310731,0.0031441052,67.99958881578948,0.04810860679032826,0.012908325075803556,0.0025001017,2.8382598e-05,-222.0657,124.184715,11.235553,38.641685,-0.6345423,27.731474,-12.916883,25.12424,-14.749924,15.030133,-8.055165,9.242225,-3.0166335,3.8479424,-7.81263,4.5468597,0.10651665,-0.37878892,-2.6602435,1.0979887,7080.4604,568.98047,326.5906,348.68823,248.03723,146.90804,200.2882,151.09933,147.56697,106.04489,145.05562,106.89975,72.68423,52.069695,55.22231,55.387775,57.212357,48.279335,40.551678,45.815872,16.40258283122068,16.784014436767624,19.22279601973373,18.265768275420655,17.76013566463081,17.52042843434194,37.55987977017853,18.10611411074187,20.832673366127946,22.323346982034547,15.58025760693775,9.923973759887902,8.18776282691798,38.739858542247305,blues
/blues/blues.00001.wav,-60.29004,221.64151,0.31551525,0.09145121,0.10519597,0.0025546711,1645.2045817483292,349687.18658645905,2149.6233946507814,155362.9937554702,3890.540202200551,3890.540202200551,0.05967793829756381,0.0013910988701052712,0.00014226329,0.006281332,-0.00025215614,0.0032361287,66.25600961538461,0.04759068280680127,0.010712048981986026,0.002958607,3.2225413e-05,-182.56636,122.231735,9.72089,34.887306,-3.2352808,23.398188,-10.830988,26.149284,-13.904557,13.364052,-8.443461,2.617439,-4.2278047,5.9353323,-7.479047,0.32245666,-4.087534,2.416083,1.9035815,1.4013485,6181.22,502.4952,220.38792,214.14326,256.2611,99.410416,139.78452,153.00264,130.123,98.959206,85.77299,84.5379,57.011257,91.63154,41.67829,43.77565,53.07955,45.201347,52.499237,40.42697,15.928383891217806,16.904601209412288,19.804583151671547,19.596706329795623,18.24459243945439,17.260199358474907,39.0644160993603,20.025042565508496,18.445169396760217,22.486906107447123,19.232622167154805,8.180971807663605,5.618052067299491,29.98292503957394,blues
/blues/blues.00002.wav,-57.583767,261.44357,0.3818375,0.08721287,0.16569412,0.002067357,1521.9088014538531,224893.6876275428,1737.506669991492,64060.06575410538,3028.9123110317573,3028.9123110317573,0.07018221613979118,0.001670339719073813,-1.3552467e-05,0.012943909,-9.1538395e-06,0.0071860636,161.4990234375,0.03297657404505198,0.01658607461186971,0.0026577255,1.719718e-05,-99.192795,141.50714,-25.696747,34.44931,-17.038187,25.808807,-13.154822,10.701171,-11.356642,7.296095,-12.971546,4.5317364,-8.682208,-2.3299098,-8.135827,2.9123158,-6.6510534,-2.042492,-2.0466104,-2.7102475,3043.1902,603.0757,336.9328,142.81624,187.0575,88.76437,131.11539,129.58713,75.73033,66.777565,58.012196,52.1671,55.27004,56.06404,41.88949,37.953224,53.792316,48.430817,45.806656,28.566816,26.906093126589884,13.948049163819407,17.70416994846058,18.86831311630756,19.358673261177355,18.051351592481165,38.30083011193237,28.550173166302777,14.882528861070835,26.32120129061617,18.60506408314363,11.834808473072504,8.167200410640834,13.072202064755908,blues
/blues/blues.00002.wav,-53.647522,309.66608,0.35824245,0.085874185,0.16774414,0.0018223072,1508.5621894738526,165746.94022262262,1696.5924809870257,85349.77968653214,2979.7756398636893,2979.7756398636893,0.07305752428944315,0.0006472413639393864,1.4842773e-06,0.013828329,-2.3089198e-05,0.0071181525,161.4990234375,0.02472867820541315,0.01894266320653654,0.0024860187,1.0490807e-05,-100.25638,145.3825,-30.947876,36.366096,-16.55783,26.772926,-13.655283,10.913848,-12.976605,9.158951,-15.287568,3.960171,-7.5630255,-2.0837128,-9.78974,3.095907,-9.125236,-2.3020072,-3.5250654,-1.6115865,3884.5215,598.30176,382.8565,156.71294,159.75359,64.70176,114.04089,98.07928,83.15643,71.439804,81.409225,70.96879,76.8917,69.36671,35.981136,46.625153,45.03873,41.50471,50.946815,32.30683,26.594396338002856,14.929366867555132,17.683201852071125,19.1551145727403,20.219365943002394,18.731059913090302,38.27901151859623,27.731211665322192,18.17173099384636,23.459547099300597,15.835182254086336,13.279781863753486,8.75855034269242,15.596324642046678,blues
/blues/blues.00002.wav,-53.83344,277.48227,0.35367277,0.08191456,0.19257936,0.0039350376,1627.5925479228567,69085.20326762047,1809.8908818561158,72283.10255572942,3112.0974228719547,3112.0974228719547,0.08519884715777262,0.0005851575668972137,9.975454e-06,0.022224708,-8.840965e-06,0.0080357175,161.4990234375,0.03735906636233741,0.021912087320433284,0.0028121583,6.5594463e-06,-74.87908,137.28813,-33.392315,26.845068,-10.95576,27.187496,-16.654501,15.679035,-13.261756,14.933003,-13.262911,10.959689,-12.383333,3.0192785,-11.459057,2.9966471,-8.87414,0.30273926,-6.026416,-1.2784476,2663.4595,311.48846,492.20407,81.89689,91.67608,68.678986,64.82783,71.52224,37.376675,35.38066,32.170906,39.44474,34.884987,30.568106,28.16472,37.817062,44.90036,63.714073,36.01818,30.620712,25.18720850792996,13.664341183083303,17.70716458281908,20.106618801283837,21.61396798984832,18.147681710160263,40.15993654404703,29.034615532144862,13.025601590132707,20.299705964472512,17.84462357311939,15.275107336789727,7.896488715906956,9.749662432936937,blues
/blues/blues.00003.wav,-68.36837,187.8031,0.39201814,0.09482748,0.14035161,0.007434868,947.1668591184965,136039.68377032396,1427.6631419676855,122932.8288590125,1864.6704724659223,1864.6704724659223,0.030092172998839907,0.00029109558940114107,2.2879598e-05,0.021001244,2.1670185e-06,0.0023359268,63.02400914634146,0.036078766558419406,0.02295483098024008,0.000665201,1.2324474e-06,-214.56711,156.57121,2.7863019,26.744757,4.9765563,9.3614,-1.3256427,10.197515,2.4535108,8.810805,2.4873333,4.693799,-2.3635604,-0.87711847,-3.4251275,-0.28646854,0.22118989,2.4319634,1.2847528,-2.1963785,5861.427,502.34705,298.7991,136.98302,219.21191,102.35222,138.03755,61.474552,69.043495,46.9557,56.731358,31.846886,29.721676,39.324745,41.170315,33.745743,31.277647,30.60807,26.675758,31.12838,29.47047232817,14.700081909797223,17.40711461200695,19.09060128349115,18.451431563342805,17.101876545659323,32.1748090315318,25.57994385975252,16.962292006777428,18.45000335824452,11.245487275283068,10.716267567718246,6.407520898274951,18.720479021388137,blues
